2013-03-31 05:33:44.427492; (0.05408092411034867, 0.5149512149918982, 1.2818671110329147)rot: [ 0.99995917  0.00114471 -0.0089641 ],[ -9.43851926e-04   9.99749104e-01   2.23794064e-02],[ 0.00898747 -0.02237003  0.99970936]
2013-03-31 05:33:44.477231; (0.04919939703798338, 0.3420825043952531, 0.4286818550925671)rot: [  9.99981808e-01   9.03337118e-04  -5.96383664e-03],[ -8.58676058e-04   9.99971604e-01   7.48696387e-03],[ 0.00597043 -0.00748171  0.99995419]
2013-03-31 05:33:44.527429; (0.043695692888719176, 1.14080356874835, 0.40537146151795483)rot: [  9.99801496e-01   9.03474110e-04  -1.99035631e-02],[ -7.62482472e-04   9.99974574e-01   7.09018886e-03],[ 0.01990946 -0.00707361  0.99977676]
2013-03-31 05:33:44.579118; (0.04955316589859815, 0.4831121516756045, 0.246173892767114)rot: [  9.99964078e-01   9.01085282e-04  -8.42800089e-03],[ -8.64835047e-04   9.99990365e-01   4.30382244e-03],[ 0.0084318  -0.00429638  0.99995522]
2013-03-31 05:33:44.627340; (0.03080440912084925, -0.4465450349327258, -0.2809684973588716)rot: [  9.99969485e-01   5.75850179e-04   7.79087091e-03],[ -5.37622009e-04   9.99987811e-01  -4.90799510e-03],[-0.0077936   0.00490366  0.99995761]
2013-03-31 05:33:44.677598; (0.022970554874865826, -0.46296687418124144, -0.20343885192461267)rot: [  9.99967274e-01   4.29599429e-04   8.07873326e-03],[ -4.00898715e-04   9.99993604e-01  -3.55390948e-03],[-0.00808021  0.00355055  0.99996105]
2013-03-31 05:33:44.727481; (0.024408056712668245, -0.12062835905043373, 0.16871894246608693)rot: [  9.99997693e-01   4.19799446e-04   2.10660561e-03],[ -4.25999997e-04   9.99995576e-01   2.94379965e-03],[-0.00210536 -0.00294469  0.99999345]
2013-03-31 05:33:44.820994; (0.027108775370900718, -1.023845663486531, 1.4816809313481183)rot: [  9.99840233e-01   1.09468553e-05   1.78747845e-02],[ -4.73061830e-04   9.99665750e-01   2.58488741e-02],[-0.01786853 -0.0258532   0.99950604]
2013-03-31 05:33:45.397283; (0.01876525003912898, -0.6224226821967029, 1.776127860431767)rot: [  9.99940941e-01  -9.33663468e-06   1.08680429e-02],[ -3.27496067e-04   9.99519617e-01   3.09907567e-02],[-0.01086311 -0.03099249  0.99946058]
2013-03-31 05:33:45.479844; (0.009406166067598108, -0.507428577298981, 1.6394186009502885)rot: [  9.99960770e-01  -8.92682697e-05   8.85725514e-03],[ -1.64162129e-04   9.99590697e-01   2.86078945e-02],[-0.00885618 -0.02860823  0.99955147]
2013-03-31 05:33:45.527678; (0.07183164706576528, -2.458202090156905, 2.0744456833512595)rot: [  9.99078991e-01  -2.99674341e-04   4.29077978e-02],[-0.00125254  0.9993458   0.03614423],[-0.04289056 -0.03616469  0.99842502]
2013-03-31 05:33:45.579039; (0.07534862986976949, -2.643431644811335, 2.371579754169524)rot: [  9.98935033e-01  -5.94500766e-04   4.61350952e-02],[-0.00131368  0.99914512  0.04131942],[-0.04612022 -0.04133602  0.99808029]
2013-03-31 05:33:45.627319; (0.038943903168205195, -1.9929639309475498, 2.1143631115347636)rot: [  9.99394874e-01  -6.03825028e-04   3.47781608e-02],[ -6.79288135e-04   9.99319818e-01   3.68705926e-02],[-0.03477677 -0.03687191  0.99871469]
2013-03-31 05:33:45.677565; (0.03325224312466443, -1.8251400115116745, 1.5981684847195692)rot: [  9.99492514e-01  -3.08131896e-04   3.18531071e-02],[ -5.80066666e-04   9.99611354e-01   2.78712036e-02],[-0.03184932 -0.02787554  0.99910389]
2013-03-31 05:33:45.727429; (-0.015395189647812196, -0.49061614434514855, 1.8416706286525297)rot: [  9.99963303e-01  -5.43745272e-04   8.54970376e-03],[  2.68686894e-04   9.99483341e-01   3.21399799e-02],[-0.00856276 -0.0321365   0.99944681]
2013-03-31 05:33:45.808468; (-0.021899033512306723, -0.18048805442125443, 1.831933994715298)rot: [  9.99994965e-01  -4.82716921e-04   3.13627691e-03],[  3.82208332e-04   9.99488787e-01   3.19690336e-02],[-0.00315011 -0.03196767  0.99948394]
2013-03-31 05:33:45.951619; (0.002257511272626266, -0.7833723381087133, 2.594088637180179)rot: [  9.99906533e-01  -5.79433043e-04   1.36597734e-02],[ -3.93973219e-05   9.98975268e-01   4.52593832e-02],[-0.013672   -0.04525569  0.99888187]
